block_number,execution_time_us,hint_construction_time_us,hint_write_time_us,rss_bytes
24039903,151053,13025,12064,24780374016
24039904,267655,21715,12440,24785829888
24039905,265876,8271,12379,24759402496
24039906,177601,13347,13128,24764104704
24039907,433340,26447,14217,24772362240
24039908,169784,12442,11846,24776015872
24039909,200780,18846,12050,24780095488
24039910,158750,9923,13162,24784125952
24039911,431945,45226,13581,24759386112
24039912,245732,22112,12858,24763695104
24039913,432813,37483,15247,24772083712
24039914,278287,28193,13642,24776851456
24039915,243348,20810,25486,24746786816
24039916,280072,21126,13769,24752340992
24039917,355809,26854,13720,24759631872
24039918,236625,18929,12709,24763809792
24039919,61685,2320,12258,24765153280
24039920,513579,31462,13946,24772853760
24039921,207190,12599,12947,24776998912
24039922,241979,20563,26825,24749916160
24039923,358196,49905,14495,24757223424
24039924,41776,1390,11285,24757846016
24039925,417026,35703,13850,24766119936
24039926,186603,15282,13585,24769740800
24039927,219452,23628,13383,24773771264
24039928,279465,19667,26382,24745345024
24039929,390747,31669,14181,24752259072
24039930,318160,20779,11993,24758157312
24039931,195992,12604,12651,24762236928
24039932,148197,8110,12193,24765513728
24039933,332677,27917,13355,24771805184
24039934,200135,18675,13614,24775376896
24039935,278327,20079,14006,24748441600
24039936,148709,12154,12986,24751325184
24039937,361683,56412,14430,24759697408
24039938,268111,11786,13767,24764514304
24039939,122437,10800,13354,24766971904
24039940,472382,31677,15746,24742772736
24039941,27110,2182,11866,24742920192
24039942,677066,40495,15517,24755306496
24039943,79403,5891,11968,24756879360
24039944,525344,33579,15179,24767201280
24039945,314141,35547,15945,24740429824
24039946,312034,15986,13811,24746426368
24039947,119971,5167,13137,24749047808
24039948,498160,39571,15047,24757993472
24039949,88313,8538,12784,24759205888
24039950,237089,14030,12525,24763039744
24039951,386036,31710,14371,24739446784
24039952,407599,40847,15170,24747393024
24039953,147470,10446,13492,24750604288
24039954,433625,39807,15363,24760156160
24039955,215554,10579,13443,24764432384
24039956,245936,17227,14406,24743804928
24039957,188451,14190,14340,24740823040
24039958,277482,16996,15248,24746737664
24039959,221908,19452,14342,24751013888
24039960,59044,4597,12095,24751439872
24039961,166895,9961,13636,24755421184
24039962,377009,20377,14555,24763580416
24039963,283336,31067,13712,24725094400
24039964,232476,37896,15681,24730124288
24039965,229314,33180,10472,24705482752
24039966,312050,14361,13063,24710627328
24039967,263697,26399,14511,24716410880
24039968,156128,8748,12882,24720326656
24039969,291794,15255,13182,24692998144
24039970,117156,7440,12069,24696111104
24039971,185765,8337,12267,24702140416
24039972,279140,14478,13138,24710479872
24039973,210830,9871,12810,24714690560
24039974,158610,11863,12324,24717934592
24039975,283970,20094,14243,24690196480
24039976,216752,17769,13729,24694079488
24039977,279922,23425,12795,24699387904
24039978,259001,23032,12084,24704499712
24039979,55607,2699,12046,24705646592
24039980,609775,39896,37098,24684855296
24039981,243829,19752,12523,24690393088
24039982,319962,25945,13083,24696864768
24039983,309688,10489,12626,24702943232
24039984,230829,15058,12100,24708710400
24039985,248856,19940,13061,24714559488
24039986,277623,11282,25785,24688640000
24039987,246694,10744,14161,24693587968
24039988,251933,21942,13597,24699273216
24039989,233063,18358,13443,24703877120
24039990,254234,21091,14521,24708415488
24039991,185124,19405,11848,24712380416
24039992,363000,25785,14557,24689115136
24039993,286865,23194,13434,24694980608
24039994,215558,17727,13569,24699568128
24039995,507411,32024,15093,24708694016
24039996,17834,702,11080,24709070848
24039997,523788,37171,14825,24718753792
24039998,505226,41573,15411,24697339904
24039999,119104,3120,12232,24698929152
24040000,319174,24442,13987,24705728512
24040001,313815,25114,13739,24711888896
24040002,70215,7778,11668,24713019392
24040003,169441,13680,11601,24716623872
24040004,349529,23914,26090,24690950144
24040005,34526,4809,11151,24691245056
24040006,65422,6438,11706,24692047872
24040007,340524,33775,14247,24699928576
24040008,460577,21410,13671,24708038656
24040009,399459,34961,14359,24685953024
24040010,398546,38819,14388,24694325248
24040011,255228,23647,13668,24699043840
24040012,271326,20895,13887,24703877120
24040013,253566,23392,13948,24709120000
24040014,285782,16232,13304,24715231232
24040015,46138,1343,12175,24716296192
24040016,476774,38367,15083,24688443392
24040017,238074,18054,13677,24693194752
24040018,70145,6115,11516,24694341632
24040019,408649,31589,14705,24702910464
24040020,130584,6807,12188,24705531904
24040021,462035,43093,29125,24682250240
24040022,208750,12913,12916,24685953024
24040023,111441,4880,12536,24688181248
24040024,317741,27836,14223,24694849536
24040025,420069,41724,14331,24702599168
24040026,253030,26237,13355,24707973120
24040027,299284,33294,16857,24713412608
24040028,329482,33795,14429,24718622720
24040029,253499,26991,13963,24723226624
24040030,292407,32316,14282,24696946688
24040031,125472,6135,12331,24698994688
24040032,253828,27704,13654,24704991232
24040033,407953,15385,13091,24713871360
24040034,316539,24758,27580,24689065984
24040035,181429,4678,10228,24693145600
24040036,235404,16822,13175,24700370944
24040037,246775,13280,12938,24707170304
24040038,134144,13152,13136,24709677056
24040039,109251,5486,12004,24711905280
24040040,415370,44211,13420,24688476160
24040041,217929,21215,13763,24692490240
24040042,106417,11229,12785,24694210560
24040043,414006,37601,13525,24667308032
24040044,144382,12973,13020,24670322688
24040045,452409,40854,14708,24678809600
24040046,120959,10256,12940,24681005056
24040047,244137,21553,13858,24685936640
24040048,424233,31432,14458,24668241920
24040049,398588,41799,20607,24676532224
24040050,75475,2879,11975,24678039552
24040051,515809,26670,13664,24686526464
24040052,318267,25862,14765,24693391360
24040053,307558,26486,14526,24671076352
24040054,353468,23444,14404,24676253696
24040055,356870,30509,15428,24683642880
24040056,239299,18951,12776,24688558080
24040057,130050,5873,12333,24691294208
24040058,601456,43795,14260,24678514688
24040059,413142,25685,15182,24688820224
24040060,546273,41612,12290,24702418944
24040061,227665,17251,14359,24706957312
24040062,271156,19104,13906,24679464960
24040063,567341,31780,14404,24694718464
24040064,262109,18080,14069,24700157952
24040065,261539,16687,14148,24705597440
24040066,342756,23817,25962,24680218624
24040067,207036,12931,12247,24684445696
24040068,294206,24738,15509,24691376128
24040069,376588,28357,14585,24698486784
24040070,438434,36766,15520,24707563520
24040071,250274,21848,27122,24685395968
24040072,325409,23411,15451,24691081216
24040073,237913,16190,15384,24695898112
24040074,356648,27083,14148,24703434752
24040075,123457,6170,13923,24705859584
24040076,162867,7445,12466,24709562368
24040077,493409,29671,27238,24696881152
24040078,263110,24479,14113,24700862464
24040079,227079,16413,15714,24706007040
24040080,438788,38982,14932,24715313152
24040081,266717,19617,15326,24720506880
24040082,303687,22785,12724,24726814720
24040083,255854,27353,15235,24701878272
24040084,443710,30346,14784,24711938048
24040085,226512,21811,12749,24716230656
24040086,406332,30038,14794,24724193280
24040087,328246,23303,14605,24698060800
24040088,42316,2007,11743,24698961920
24040089,219859,21724,14020,24703041536
24040090,522372,31106,14910,24713379840
24040091,512448,37220,15389,24724291584
24040092,358779,16661,13262,24732237824
24040093,247140,13764,12828,24739823616
24040094,185866,12349,13363,24744411136
24040095,52448,4669,11149,24745132032
24040096,257594,19315,14380,24751505408
24040097,231913,20213,13823,24756600832
24040098,39188,4466,11451,24757239808
24040099,172826,10419,14301,24729632768
24040100,401344,33919,14719,24738332672
24040101,113631,6010,12202,24740233216
24040102,516317,47792,14123,24714067968
24040103,53772,4605,11700,24714887168
24040104,797740,43018,14832,24733794304
24040105,122732,9091,12076,24736006144
24040106,76960,8050,12237,24736956416
24040107,794415,52077,14617,24725012480
24040108,555352,41240,15214,24735793152
24040109,402754,38351,15394,24744050688
24040110,215018,19495,13488,24747982848
24040111,401424,32464,15519,24726487040
24040112,238917,24302,13582,24731189248
24040113,480007,31472,14163,24741330944
24040114,233140,19357,13893,24746082304
24040115,224606,12667,13283,24750014464
24040116,95834,5388,12008,24752046080
24040117,562994,45431,15091,24731025408
24040118,237810,17812,13404,24734892032
24040119,263782,22361,13304,24740724736
24040120,301926,30008,13750,24746295296
24040121,142268,7606,12133,24748146688
24040122,417794,24525,26787,24722636800
24040123,384505,33138,14971,24729862144
24040124,197848,19010,13250,24733696000
24040125,503541,38983,14915,24743755776
24040126,217846,19645,13160,24748294144
24040127,132962,8716,13146,24750374912
24040128,176163,12700,13808,24754192384
24040129,378361,34909,15237,24730337280
24040130,132356,12248,13336,24733040640
24040131,82817,7470,12127,24734646272
24040132,349328,25854,12870,24741019648
24040133,162649,12201,12703,24744460288
24040134,465786,29789,14077,24754978816
24040135,90902,2696,12215,24729763840
24040136,381988,42678,14872,24736284672
24040137,97498,12037,13528,24737513472
24040138,434963,26634,14122,24745574400
24040139,123640,6859,13112,24747819008
24040140,25624,1739,11383,24748163072
24040141,273721,18864,13666,24753668096
24040142,361045,23955,13094,24761974784
24040143,480557,31745,13958,24744312832
24040144,225151,8193,12182,24748539904
24040145,635143,46524,15212,24761516032
24040146,384781,32761,14148,24733024256
24040147,266635,20465,14773,24737873920
24040148,338413,15775,10948,24744837120
24040149,169379,10593,12769,24748605440
24040150,273364,18880,13699,24722522112
24040151,653981,41158,14548,24735662080
24040152,226986,19461,13618,24740577280
24040153,182260,4249,11817,24744886272
24040154,205150,29018,14025,24718508032
24040155,270500,18605,13014,24724520960
24040156,205856,8342,11884,24728403968
24040157,139996,10893,12789,24731648000
24040158,64358,2893,11278,24732139520
24040159,75067,2725,11646,24733908992
24040160,545497,36168,14888,24746475520
24040161,378300,23780,13856,24721408000
24040162,88467,7460,13113,24722374656
24040163,225079,19199,13993,24726683648
24040164,340463,19744,13703,24733138944
24040165,302459,24166,14504,24739790848
24040166,47956,3509,12262,24740626432
24040167,528795,26072,14153,24750505984
24040168,127290,7593,13556,24721309696
24040169,407489,32058,15372,24731205632
24040170,288325,10497,13177,24736235520
24040171,217180,11941,13193,24741576704
24040172,164435,10490,12842,24744820736
24040173,122574,4741,11928,24748195840
24040174,557891,14964,13210,24730157056
24040175,38210,3724,11237,24730746880
24040176,336708,14540,13492,24738381824
24040177,275622,16653,14076,24745607168
24040178,164147,10440,13114,24748949504
24040179,204008,14757,13100,24752685056
24040180,338978,28017,14523,24743821312
24040181,259489,17896,14731,24748408832
24040182,186956,9486,13800,24751407104
24040183,331925,24360,14566,24757092352
24040184,268798,19680,13698,24761958400
24040185,143021,9483,12896,24765005824
24040186,60407,6287,12183,24765808640
24040187,52189,2939,11856,24766775296
24040188,408938,27421,14279,24775311360
24040189,333414,26119,16259,24782536704
24040190,216539,16955,25204,24753963008
24040191,286712,14837,14444,24758697984
24040192,171596,9932,13343,24763023360
24040193,260870,12672,11849,24768528384
24040194,67905,2627,12815,24770248704
24040195,214237,16771,14227,24774705152
24040196,383805,33494,14844,24782635008
24040197,217862,15886,15053,24786534400
24040198,479547,41913,14857,24762122240
24040199,176890,7722,13142,24765317120
24040200,34208,660,10994,24766185472
24040201,314815,19639,14991,24773214208
24040202,309520,22689,14762,24780275712
24040203,198261,12711,14017,24784420864
24040204,363609,30696,17075,24756748288
24040205,287393,28119,13571,24762548224
24040206,269599,15840,13244,24767954944
24040207,266253,25440,13244,24772968448
24040208,237583,21271,14245,24777719808
24040209,207645,15522,13511,24781635584
24040210,244301,18548,26755,24754192384
24040211,420591,36319,14612,24762384384
24040212,322886,27516,14441,24769363968
24040213,66912,3272,12046,24770625536
24040214,423679,29998,14821,24777474048
24040215,231890,19023,13937,24781127680
24040216,168150,14842,13440,24784846848
24040217,219342,14025,26310,24758632448
24040218,289462,13505,13172,24763891712
24040219,237669,17850,14514,24768741376
24040220,162746,15567,13934,24771706880
24040221,342972,18740,14350,24778539008
24040222,313805,18505,15499,24786468864
24040223,239865,18702,23720,24759713792
24040224,207822,9268,11610,24764710912
24040225,224101,9558,12470,24771182592
24040226,190623,10459,13867,24775589888
24040227,269636,21739,14328,24781471744
24040228,339517,24568,14376,24788566016
24040229,253143,20504,13602,24793268224
24040230,21163,796,12242,24793677824
24040231,409797,40641,14435,24802197504
24040232,261559,19613,14083,24807915520
24040233,322988,18371,14084,24814157824
24040234,225852,16442,14124,24818876416
24040235,91608,3565,12095,24821137408
24040236,403224,35882,14535,24828428288
24040237,69778,2103,11953,24830148608
24040238,523349,31600,14543,24839897088
24040239,243111,20602,13964,24844025856
24040240,287645,21866,13569,24849891328
24040241,503696,24505,14774,24827101184
24040242,878341,47216,14502,24847892480
24040243,93638,4233,12443,24850104320
24040244,492449,38036,26464,24825430016
24040245,425386,29896,14969,24834785280
24040246,433463,28771,13905,24843501568
24040247,165984,14755,13100,24846794752
24040248,356585,21239,11107,24853610496
24040249,312403,34203,14689,24826494976
24040250,228603,16922,13297,24830590976
24040251,182233,15417,11968,24833327104
24040252,209270,18276,12183,24837308416
24040253,157760,9042,12584,24840945664
24040254,694087,30333,14528,24852529152
24040255,250465,18931,13310,24858542080
24040256,386554,24372,14138,24865570816
24040257,79330,2682,12256,24827969536
24040258,175777,8209,13145,24831557632
24040259,481767,31296,14298,24840699904
24040260,167080,11337,12241,24843943936
24040261,387676,34780,14016,24852299776
24040262,261893,16823,14452,24824086528
24040263,476706,26193,13898,24833212416
24040264,288276,17857,14621,24838438912
24040265,223049,18593,13763,24842633216
24040266,207312,16986,13567,24846417920
24040267,55505,2930,11514,24847597568
24040268,574379,37972,13918,24826724352
24040269,136893,10452,12892,24829427712
24040270,385038,23717,14255,24837619712
24040271,82115,1680,11333,24839847936
24040272,392557,28617,14342,24846843904
24040273,276818,30140,28002,24820695040
24040274,136161,22186,13398,24822726656
24040275,467890,37818,14460,24832032768
24040276,131502,9855,12456,24834392064
24040277,148208,10800,12579,24837144576
24040278,125048,11036,12116,24839094272
24040279,490785,38375,14894,24849989632
24040280,302436,21007,26275,24822284288
24040281,329914,26448,12760,24828870656
24040282,297598,20245,12496,24835194880
24040283,253118,18972,13819,24840503296
24040284,199950,16649,13863,24844107776
24040285,51791,3031,11478,24845271040
24040286,299584,17289,11806,24853610496
24040287,267665,16639,12680,24824135680
24040288,195904,15717,12920,24827723776
24040289,440611,42918,15096,24838209536
24040290,83151,2406,12074,24839864320
24040291,247743,18781,13598,24844435456
24040292,440957,35949,27987,24819138560
24040293,336334,22820,14364,24827379712
24040294,319048,28949,15240,24833949696
24040295,200148,16109,12042,24837849088
24040296,178167,10977,14016,24840814592
24040297,354205,24891,13294,24847400960
24040298,171772,9144,12469,24850857984
24040299,390572,38186,15000,24820924416
24040300,111700,7095,13413,24822792192
24040301,449596,38087,15252,24831983616
24040302,54862,1746,12152,24833261568
24040303,317664,23405,15641,24838569984
24040304,421694,18999,14824,24846057472
24040305,197964,12430,13556,24851120128
24040306,213667,17471,14995,24823889920
24040307,296054,23595,15261,24829575168
24040308,221387,13854,13879,24833310720
24040309,119858,9939,11872,24835440640
24040310,227422,11170,13324,24839356416
24040311,369485,31577,14954,24847450112
24040312,471614,40393,14848,24815009792
24040313,210166,10863,14110,24814878720
24040314,269261,14685,12176,24821088256
24040315,307136,9593,13621,24827002880
24040316,351192,17760,13860,24800985088
24040317,408073,22079,13817,24810733568
24040318,210344,12778,12349,24816238592
24040319,334581,16359,27066,24789794816
24040320,266430,23301,12369,24795021312
24040321,330603,20817,14171,24802197504
24040322,241308,15665,13527,24807227392
24040323,242769,17730,12345,24812421120
24040324,360516,18849,12501,24786288640
24040325,81520,6611,12758,24787419136
24040326,536918,33108,14815,24798740480
24040327,251950,10455,13773,24803295232
24040328,157988,10384,13425,24806572032
24040329,281441,25401,12950,24812158976
24040330,250487,12729,14184,24784912384
24040331,246370,12874,13960,24789680128
24040332,257786,20501,13462,24795480064
24040333,183634,9233,13194,24798412800
24040334,336404,31009,14538,24805294080
24040335,451779,18406,13675,24790040576
24040336,268201,14248,13827,24795529216
24040337,182281,7061,12789,24798461952
24040338,206618,13882,12927,24802721792
24040339,231268,16773,12062,24807243776
24040340,352245,18631,13037,24814305280
24040341,235260,8463,12600,24818892800
24040342,53336,1077,11439,24820072448
24040343,495940,32094,9909,24786075648
24040344,235335,15148,13329,24790728704
24040345,249604,21641,14240,24795611136
24040346,249420,12661,14170,24800477184
24040347,236865,5748,10027,24805359616
24040348,121239,9790,11324,24808636416
24040349,229651,22941,14241,24780390400
24040350,259737,9797,13433,24785059840
24040351,226275,6619,11792,24791285760
24040352,258983,15057,13033,24798560256
24040353,188270,12139,13669,24804098048
24040354,222891,13110,25703,24782979072
24040355,271998,16925,14337,24787927040
24040356,149312,8408,12265,24789450752
24040357,57505,3423,12123,24790532096
24040358,424935,32097,14438,24800772096
24040359,334542,17186,14757,24806965248
24040360,262932,18055,14200,24812470272
24040361,222258,12643,13200,24787304448
24040362,258676,21015,12873,24791777280
24040363,231788,9623,13079,24795987968
24040364,168535,9618,13152,24799870976
24040365,270036,8318,11529,24804737024
24040366,265465,5506,13256,24812945408
24040367,111731,3844,11995,24815222784
24040368,512750,32466,14527,24793153536
24040369,314204,24953,15573,24799461376
24040370,481687,9028,12275,24805965824
24040371,198402,5702,11813,24811421696
24040372,105070,6351,11359,24814452736
24040373,88769,6166,12641,24817025024
24040374,476813,34138,13830,24803803136
24040375,308661,22734,13816,24809930752
24040376,337004,29930,14356,24817401856
24040377,193149,14947,12762,24821612544
24040378,330937,35237,14225,24827346944
24040379,227832,19580,13293,24831492096
24040380,169399,11021,12504,24834506752
24040381,336892,28196,13968,24810389504
24040382,231174,22899,14705,24814780416
24040383,398648,19580,13713,24822530048
24040384,94496,2666,11995,24824774656
24040385,336988,35844,14141,24831492096
24040386,120660,4570,11814,24833835008
24040387,471595,23970,14497,24808456192
24040388,379850,16535,13136,24816435200
24040389,181858,11014,12885,24820924416
24040390,235343,16628,13061,24826134528
24040391,124793,5598,11980,24829313024
24040392,543626,33210,14678,24811651072
24040393,224865,14324,13052,24815828992
24040394,241224,16601,13274,24820809728
24040395,388276,27795,13484,24829116416
24040396,135417,3799,11842,24832196608
24040397,147429,7088,12854,24835194880
24040398,467711,35109,13583,24843436032
24040399,205489,15535,12830,24815353856
24040400,387570,22821,14217,24823332864
24040401,308196,28105,13932,24830050304
24040402,362707,26889,15227,24838078464
24040403,379877,27109,14538,24845221888
24040404,288018,20876,14067,24818384896
24040405,424460,24125,15027,24828231680
24040406,59771,2703,11705,24829542400
24040407,133016,10443,12990,24831901696
24040408,136046,10539,11436,24834752512
24040409,722628,55699,15329,24815976448
24040410,324168,31523,15479,24823578624
24040411,302025,27098,14749,24829575168
24040412,284813,24515,14165,24834490368
24040413,205537,15314,24862,24806080512
24040414,87543,4015,12055,24808144896
24040415,828168,38332,15657,24831934464
24040416,156495,3166,15002,24834457600
24040417,316980,25340,14500,24810110976
24040418,232422,21296,14346,24814698496
24040419,889451,28299,14822,24836587520
24040420,87937,1253,10841,24806686720
24040421,883700,49132,16324,24829018112
24040422,1032777,48635,16633,24821006336
24040423,172172,11013,13788,24824528896
24040424,165105,14312,13264,24826855424
24040425,48534,2770,11552,24827805696
24040426,655022,35273,15541,24809816064
24040427,99649,2302,12427,24812470272
24040428,128209,12392,13790,24814862336
24040429,255780,18127,13289,24819843072
24040430,877744,44359,15537,24841748480
24040431,736182,35084,15860,24826232832
24040432,72448,3030,12165,24827527168
24040433,425144,39409,11749,24835833856
24040434,142140,9257,12282,24838897664
24040435,581257,46102,15940,24850153472
24040436,203792,16719,14333,24822710272
24040437,227243,16540,13828,24827002880
24040438,361106,27435,14018,24834048000
24040439,322824,28321,13321,24840732672
24040440,357954,24716,14723,24848482304
24040441,265712,24151,13694,24819843072
24040442,354818,26554,15272,24827494400
24040443,328304,20864,14530,24834392064
24040444,269475,16831,14142,24839815168
24040445,236691,19148,14381,24844337152
24040446,310507,39557,13804,24818057216
24040447,395124,25416,14729,24826527744
24040448,203909,15557,13912,24830033920
24040449,200845,15793,13833,24833802240
24040450,376328,31044,14922,24841207808
24040451,101486,3267,12107,24842616832
24040452,312055,23435,14460,24849137664
24040453,257331,16709,13896,24823169024
24040454,316828,21433,13984,24828887040
24040455,179829,8375,12460,24832442368
24040456,79167,5088,12315,24833998848
24040457,342148,22559,13818,24840126464
24040458,552536,37264,26898,24818565120
24040459,216065,19366,13534,24822235136
24040460,251500,25874,13767,24827248640
24040461,280080,21441,14027,24832524288
24040462,252080,19441,13677,24837783552
24040463,259123,15886,12720,24842158080
24040464,154738,12398,13070,24844976128
24040465,520647,32360,15318,24820121600
24040466,202642,19388,13074,24824020992
24040467,249403,21137,13668,24829165568
24040468,300856,20858,13358,24834375680
24040469,226723,17095,12967,24838438912
24040470,176962,5973,11642,24843616256
24040471,141380,8676,12936,24847630336
24040472,72281,1970,11497,24849465344
24040473,444348,35008,14835,24826642432
24040474,184724,12547,13496,24830263296
24040475,303188,31841,13898,24835866624
24040476,240443,16458,13048,24840192000
24040477,253572,14685,25419,24812912640
24040478,217765,19890,12722,24817254400
24040479,441653,31200,14419,24826904576
24040480,78607,2614,11622,24828968960
24040481,401793,29446,13905,24836227072
24040482,413166,28400,14139,24843468800
24040483,153595,15431,13358,24846581760
24040484,242940,19344,12299,24850989056
24040485,270722,14304,12944,24825118720
24040486,238514,18502,13858,24830017536
24040487,412033,28344,13892,24838979584
24040488,158731,7597,11878,24841617408
24040489,363200,27959,14517,24816844800
24040490,353254,18531,13925,24822284288
24040491,204888,8715,14225,24826593280
24040492,274425,20841,14059,24799461376
24040493,308753,26999,14369,24805195776
24040494,224696,22524,13827,24810192896
24040495,401014,30887,14970,24785911808
24040496,325666,27946,14339,24793006080
24040497,207822,17092,13681,24797478912
24040498,287917,24590,13469,24803098624
24040499,271491,22990,24605,24772476928
24040500,428871,25804,14439,24781144064
24040501,327548,25781,14293,24788369408
24040502,180996,14428,13616,24792334336
24040503,297149,20120,14587,24798543872
24040504,304435,20460,26728,24774803456
24040505,105343,8220,12797,24776589312
24040506,557804,33644,14190,24788041728
24040507,295292,21876,13473,24794300416
24040508,148807,11245,12445,24797347840
24040509,370645,24204,12730,24804851712
24040510,235858,19447,13701,24809717760
24040511,309809,33704,14887,24782225408
24040512,250283,19287,14384,24786763776
24040513,240508,20064,14454,24791400448
24040514,89479,3721,11842,24793235456
24040515,431859,31440,13466,24800854016
24040516,251130,18198,13466,24806375424
24040517,255345,14912,25345,24778080256
24040518,219344,18466,12901,24782716928
24040519,249889,22472,13322,24787763200
24040520,316542,32477,13152,24794284032
24040521,620295,37170,15424,24777818112
24040522,229157,22656,14052,24782225408
24040523,590759,28235,14653,24796315648
24040524,195630,14427,14030,24800509952
24040525,409406,31198,12235,24773607424
24040526,235223,23273,15002,24777900032
24040527,342499,26124,14958,24783994880
24040528,377709,26878,14377,24791515136
24040529,372272,15883,14193,24799313920
24040530,157711,10037,26089,24769888256
24040531,185542,3656,12480,24774443008
24040532,180339,9494,13516,24779931648
24040533,237007,13704,13775,24784748544
24040534,291702,15226,12561,24793169920
24040535,327178,22836,12708,24768020480
24040536,218485,9217,12796,24771756032
24040537,151050,9070,13589,24775442432
24040538,282467,20152,12935,24781078528
24040539,351760,22471,13823,24754110464
24040540,404187,23850,14665,24762089472
24040541,233231,15182,13526,24766218240
24040542,529900,32613,14562,24741363712
24040543,376307,17463,14988,24750587904
24040544,223185,13227,13644,24755896320
24040545,328314,16044,14229,24762351616
24040546,231300,13758,14285,24767250432
24040547,253028,12996,13172,24740085760
24040548,233094,13281,13925,24745099264
24040549,251740,16928,14821,24750882816
24040550,309689,23052,12563,24757288960
24040551,220461,13915,13161,24761319424
24040552,152514,11038,12752,24764776448
24040553,350355,29608,13890,24741920768
24040554,228644,10503,12673,24745951232
24040555,73945,2494,12371,24747638784
24040556,505603,35420,14242,24758075392
24040557,289696,10092,12788,24763187200
24040558,102274,3699,11664,24764825600
24040559,350902,20520,14069,24773345280
24040560,169555,5851,11951,24776556544
24040561,336564,7506,13130,24751063040
24040562,211419,15132,13717,24757534720
24040563,218875,16921,14204,24762761216
24040564,67019,2872,11859,24764235776
24040565,398697,26562,15130,24772460544
24040566,52380,1310,12469,24773640192
24040567,563042,38533,16225,24754012160
24040568,195911,14798,12711,24758026240
24040569,381397,34315,15423,24766185472
24040570,217143,19320,13215,24770691072
24040571,188751,14867,13150,24774344704
24040572,399881,29648,15163,24743034880
24040573,194111,9143,12840,24702894080
24040574,337769,23909,14170,24695144448
24040575,276924,12746,12258,24690049024
24040576,416537,37851,14080,24682217472
24040577,241223,16910,13426,24677761024
24040578,327071,34743,14740,24670879744
24040579,668388,23533,14068,24664719360
24040580,387732,18766,13930,24674254848
24040581,267509,21581,12601,24680054784
24040582,335369,23032,14194,24654692352
24040583,374397,23037,14035,24663425024
24040584,327809,16920,13601,24670191616
24040585,381267,27372,26065,24647254016
24040586,139566,2583,11829,24649580544
24040587,399150,24406,13649,24659083264
24040588,334847,19108,13976,24666816512
24040589,254558,18026,13042,24672714752
24040590,558113,30893,14172,24647237632
24040591,235608,18616,13161,24652005376
24040592,212124,9859,12391,24656396288
24040593,251704,20081,12637,24663867392
24040594,425565,37376,15290,24640307200
24040595,224129,17530,13023,24645533696
24040596,195493,15391,13565,24649302016
24040597,181417,12318,13688,24653185024
24040598,391004,26950,14080,24661196800
24040599,560153,46253,15990,24644829184
24040600,306218,23753,14376,24651137024
24040601,238149,14389,13501,24656199680
24040602,372058,31580,17020,24663982080
24040603,322234,24855,12909,24638488576
24040604,340595,26044,14219,24645812224
24040605,423166,16595,13813,24654004224
24040606,227568,15018,13238,24658886656
24040607,216953,17876,12800,24663277568
24040608,477168,26614,12484,24641191936
24040609,187475,3749,12229,24644190208
24040610,60539,3212,11297,24645599232
24040611,167117,10263,11558,24650530816
24040612,526749,59186,14587,24662851584
24040613,408826,41321,13958,24670748672
24040614,338876,34236,10530,24645976064
24040615,283421,17101,12455,24652103680
24040616,305822,26079,14245,24659001344
24040617,136839,5722,12261,24662163456
24040618,365177,18317,13437,24667537408
24040619,391581,37129,15035,24675713024
24040620,210510,16043,12853,24680136704
24040621,223965,19567,12169,24684838912
24040622,264430,18127,13629,24658280448
24040623,336859,28921,13997,24664686592
24040624,187188,14417,13226,24668340224
24040625,218418,15096,13384,24672681984
24040626,317271,20592,14188,24679219200
24040627,359615,26545,13952,24686952448
24040628,179918,12458,25821,24656199680
24040629,292014,18728,13886,24662261760
24040630,206417,7740,12687,24666652672
24040631,401205,23163,13206,24675352576
24040632,305749,21103,13683,24682479616
24040633,351528,45538,15350,24656674816
24040634,248883,15702,14297,24661852160
24040635,167674,14411,13787,24665227264
24040636,447238,39410,15368,24674123776
24040637,120208,9166,12846,24676188160
24040638,136411,8726,11765,24677957632
24040639,622167,41217,27392,24658886656
24040640,310413,22101,15092,24664883200
24040641,50782,1836,12140,24666144768
24040642,437729,28322,14322,24674566144
24040643,366228,34612,15175,24681824256
24040644,220901,12266,13569,24686346240
24040645,110075,7379,12296,24689098752
24040646,488008,30959,15328,24665096192
24040647,323009,28941,15184,24671780864
24040648,393542,25248,14967,24680218624
24040649,302760,18655,14944,24686395392
24040650,208719,10348,14332,24690819072
24040651,87497,2446,11453,24692850688
24040652,183402,12979,13476,24660918272
24040653,397762,19685,14831,24670273536
24040654,306420,22091,14585,24678809600
24040655,277226,18441,14648,24684216320
24040656,220602,16805,14034,24688443392
24040657,81209,5218,11701,24689246208
24040658,371628,24546,14523,24661868544
24040659,413658,31819,14775,24670765056
24040660,303091,24613,15282,24676810752
24040661,275216,18904,14261,24681545728
24040662,84275,8179,12192,24682758144
24040663,485441,27290,15047,24660099072
24040664,255097,12466,14149,24665800704
24040665,256258,24973,13251,24670617600
24040666,219155,15040,13411,24674811904
24040667,336523,23532,14017,24681971712
24040668,215481,18889,13943,24686198784
24040669,212623,9890,13174,24690409472
24040670,307466,17271,13727,24664358912
24040671,162948,14412,14260,24667127808
24040672,206385,18548,12498,24671174656
24040673,243199,18624,12474,24675827712
24040674,231279,12602,12449,24680202240
24040675,222282,18676,13328,24684658688
24040676,149053,11957,12575,24657657856
24040677,240830,20151,13591,24661704704
