block_number,wait_time_us,execution_time_us,rss_bytes
24020028,0,6648,23535943680
24020029,0,13819,23535943680
24020030,0,6862,23535943680
24020031,0,5963,23535943680
24020032,0,6941,23535943680
24020033,0,7225,23535943680
24020034,0,7575,23535943680
24020035,0,8661,23535943680
24020036,0,6094,23535943680
24020037,0,4154,23535943680
24020038,0,9808,23535943680
24020039,0,7483,23535943680
24020040,0,4952,23535943680
24020041,0,6995,23535943680
24020042,0,10384,23535943680
24020043,0,1920,23535943680
24020044,0,18566,23535943680
24020045,0,16112,23535943680
24020046,0,4484,23535943680
24020047,0,5580,23535943680
24020048,0,2789,23535943680
24020049,0,9893,23535943680
24020050,0,16047,23535943680
24020051,0,9402,23535943680
24020052,0,10813,23535943680
24020053,0,9209,23535943680
24020054,0,6720,23535943680
24020055,0,7647,23535943680
24020056,0,5583,23535943680
24020057,0,11883,23535943680
24020058,0,7632,23535943680
24020059,0,8514,23535943680
24020060,0,6764,23535943680
24020061,0,11366,23535943680
24020062,0,7016,23535943680
24020063,0,12039,23535943680
24020064,0,6995,23535943680
24020065,0,13942,23535943680
24020066,0,3080,23535943680
24020067,0,13852,23535943680
24020068,0,5654,23535943680
24020069,0,4165,23535943680
24020070,0,12436,23535943680
24020071,0,12698,23535943680
24020072,0,6525,23535943680
24020073,0,2966,23535943680
24020074,0,6651,23535943680
24020075,0,16369,23535943680
24020076,0,8281,23535943680
24020077,0,7911,23535943680
24020078,0,6020,23535943680
24020079,0,10634,23535943680
24020080,0,9313,23535943680
24020081,0,7104,23535943680
24020082,0,2226,23535943680
24020083,0,10799,23535943680
24020084,0,3389,23535943680
24020085,0,4421,23535943680
24020086,0,17478,23535943680
24020087,0,12069,23535943680
24020088,0,7952,23535943680
24020089,0,7039,23535943680
24020090,0,8012,23535943680
24020091,0,7426,23535943680
24020092,0,8554,23535943680
24020093,0,10431,23535960064
24020094,0,9042,23535960064
24020095,0,14636,23535960064
24020096,0,5927,23535960064
24020097,0,5201,23535960064
24020098,0,7990,23535960064
24020099,0,7558,23535960064
24020100,0,10932,23535960064
24020101,0,11222,23535960064
24020102,0,12665,23535960064
24020103,0,8368,23535960064
