op_type,op_name,value_bytes,count
12,CREATE2,5878,1
12,CREATE2,5953,1
12,CREATE2,5988,1
12,CREATE2,6009,3
12,CREATE2,6064,1
12,CREATE2,6069,1
12,CREATE2,6089,1
12,CREATE2,6154,1
12,CREATE2,6163,1
12,CREATE2,6184,2
12,CREATE2,6192,1
12,CREATE2,6197,1
12,CREATE2,6214,1
12,CREATE2,6232,1
12,CREATE2,6251,1
12,CREATE2,6313,1
12,CREATE2,6336,6
12,CREATE2,6340,2
12,CREATE2,6345,1
12,CREATE2,6348,3
12,CREATE2,6374,8
12,CREATE2,6381,1
12,CREATE2,6402,1
12,CREATE2,6437,1
12,CREATE2,6459,2
12,CREATE2,6483,1
12,CREATE2,6500,1
12,CREATE2,6530,1
12,CREATE2,6563,1
12,CREATE2,6605,1
12,CREATE2,6610,1
12,CREATE2,6617,258
12,CREATE2,6621,2
12,CREATE2,6649,2
12,CREATE2,6756,2
12,CREATE2,6757,1
12,CREATE2,6783,3
12,CREATE2,6804,1
12,CREATE2,6827,1
12,CREATE2,6850,1
12,CREATE2,6885,2
12,CREATE2,6932,1
12,CREATE2,6954,1
12,CREATE2,6993,1
12,CREATE2,7008,1
12,CREATE2,7065,1
12,CREATE2,7125,1
12,CREATE2,7178,3
12,CREATE2,7207,7
12,CREATE2,7216,1
12,CREATE2,7227,1
12,CREATE2,7229,1
12,CREATE2,7255,1
12,CREATE2,7299,1
12,CREATE2,7301,1
12,CREATE2,7402,1
12,CREATE2,7417,1
12,CREATE2,7461,1
12,CREATE2,7506,1
12,CREATE2,7623,1
12,CREATE2,7680,1
12,CREATE2,7754,2
12,CREATE2,7805,5
12,CREATE2,7856,1
12,CREATE2,7943,3
12,CREATE2,7966,1
12,CREATE2,7993,1
12,CREATE2,8011,1
12,CREATE2,8065,1
12,CREATE2,8086,2
12,CREATE2,8107,1
12,CREATE2,8129,1
12,CREATE2,8130,1
12,CREATE2,8139,1
12,CREATE2,8259,1
12,CREATE2,8309,5
12,CREATE2,8376,2
12,CREATE2,8377,1
12,CREATE2,8387,2
12,CREATE2,8486,1
12,CREATE2,8535,1
12,CREATE2,8570,1
12,CREATE2,8621,5
12,CREATE2,8636,1
12,CREATE2,8681,1
12,CREATE2,8733,2
12,CREATE2,8740,1
12,CREATE2,8748,8
12,CREATE2,8758,1
12,CREATE2,8778,1
12,CREATE2,8821,1
12,CREATE2,8845,1
12,CREATE2,8855,1
12,CREATE2,8903,1
12,CREATE2,9102,5
12,CREATE2,9135,1
12,CREATE2,9176,2
12,CREATE2,9351,17
12,CREATE2,9356,1
12,CREATE2,9422,2
12,CREATE2,9514,1
12,CREATE2,9538,10
12,CREATE2,9544,1
12,CREATE2,9625,1
12,CREATE2,9665,2
12,CREATE2,9756,2
12,CREATE2,9779,1
12,CREATE2,9792,7
12,CREATE2,9834,1
12,CREATE2,9835,1
12,CREATE2,9839,1
12,CREATE2,9853,1
12,CREATE2,9862,2
12,CREATE2,9885,2
12,CREATE2,9927,1
12,CREATE2,10025,1
12,CREATE2,10026,1
12,CREATE2,10080,2
12,CREATE2,10081,1
12,CREATE2,10113,1
12,CREATE2,10199,3
12,CREATE2,10204,5
12,CREATE2,10226,9
12,CREATE2,10247,1
12,CREATE2,10294,1
12,CREATE2,10298,1
12,CREATE2,10313,1
12,CREATE2,10330,1
12,CREATE2,10352,1
12,CREATE2,10353,1
12,CREATE2,10387,2
12,CREATE2,10408,1
12,CREATE2,10443,1
12,CREATE2,10471,1
12,CREATE2,10492,1
12,CREATE2,10500,1
12,CREATE2,10511,1
12,CREATE2,10543,1
12,CREATE2,10574,2
12,CREATE2,10659,1
12,CREATE2,10678,1
12,CREATE2,10702,1
12,CREATE2,10716,1
12,CREATE2,10765,2
12,CREATE2,10770,1
12,CREATE2,10771,2
12,CREATE2,10809,6
12,CREATE2,10823,2
12,CREATE2,10873,1
12,CREATE2,10892,2
12,CREATE2,10895,2
12,CREATE2,10951,1
12,CREATE2,11050,1
12,CREATE2,11216,1
12,CREATE2,11270,2
12,CREATE2,11320,1
12,CREATE2,11368,1
12,CREATE2,11370,1
12,CREATE2,11440,1
12,CREATE2,11460,1
12,CREATE2,11479,1
12,CREATE2,11564,1
12,CREATE2,11579,1
12,CREATE2,11610,1
12,CREATE2,11625,1
12,CREATE2,11636,3415
12,CREATE2,11640,105
12,CREATE2,11688,1
12,CREATE2,11778,1
12,CREATE2,11792,1
12,CREATE2,11834,1
12,CREATE2,11871,1
12,CREATE2,11889,1
12,CREATE2,11940,2
12,CREATE2,12007,1
12,CREATE2,12033,2
12,CREATE2,12098,1
12,CREATE2,12111,2
12,CREATE2,12247,1
12,CREATE2,12254,2
12,CREATE2,12270,1
12,CREATE2,12289,1
12,CREATE2,12334,4
12,CREATE2,12344,1
12,CREATE2,12409,1
12,CREATE2,12414,3
12,CREATE2,12563,2
12,CREATE2,12631,5
12,CREATE2,12651,1
12,CREATE2,12711,1
12,CREATE2,12874,1
12,CREATE2,12889,1
12,CREATE2,13122,1
12,CREATE2,13123,20
12,CREATE2,13308,1
12,CREATE2,13315,1
12,CREATE2,13321,2
12,CREATE2,13445,1
12,CREATE2,13526,1
12,CREATE2,13558,1
12,CREATE2,13559,1
12,CREATE2,13639,1
12,CREATE2,13653,1
12,CREATE2,13723,1
12,CREATE2,13769,2
12,CREATE2,13793,1
12,CREATE2,13846,1
12,CREATE2,13935,1
12,CREATE2,13950,1
12,CREATE2,13991,1
12,CREATE2,13992,1
12,CREATE2,14051,1
12,CREATE2,14085,1
12,CREATE2,14161,1
12,CREATE2,14218,4
12,CREATE2,14246,1
12,CREATE2,14312,1
12,CREATE2,14334,1
12,CREATE2,14382,1
12,CREATE2,14389,1
12,CREATE2,14410,1
12,CREATE2,14476,1
12,CREATE2,14494,2
12,CREATE2,14498,1
12,CREATE2,14521,1
12,CREATE2,14686,1
12,CREATE2,14692,1
12,CREATE2,14726,1
12,CREATE2,14779,1
12,CREATE2,14864,2
12,CREATE2,14868,1
12,CREATE2,14935,1
12,CREATE2,15038,1
12,CREATE2,15142,1
12,CREATE2,15193,1
12,CREATE2,15202,1
12,CREATE2,15234,2
12,CREATE2,15238,1
12,CREATE2,15329,2
12,CREATE2,15339,1
12,CREATE2,15401,1
12,CREATE2,15608,1
12,CREATE2,15609,1
12,CREATE2,15668,1
12,CREATE2,15717,3
12,CREATE2,15841,1
12,CREATE2,15861,1
12,CREATE2,16026,1
12,CREATE2,16030,1
12,CREATE2,16054,1
12,CREATE2,16103,1
12,CREATE2,16299,1
12,CREATE2,16456,1
12,CREATE2,16521,1
12,CREATE2,16845,1
12,CREATE2,16908,1
12,CREATE2,16938,1
12,CREATE2,17064,1
12,CREATE2,17110,2
12,CREATE2,17137,2
12,CREATE2,17142,1
12,CREATE2,17211,1
12,CREATE2,17254,1
12,CREATE2,17270,1
12,CREATE2,17283,1
12,CREATE2,17312,1
12,CREATE2,17316,1
12,CREATE2,17334,2
12,CREATE2,17516,10
12,CREATE2,17526,1
12,CREATE2,17546,1
12,CREATE2,17610,1
12,CREATE2,17982,1
12,CREATE2,18213,1
12,CREATE2,18279,1
12,CREATE2,18354,2
12,CREATE2,18364,6
12,CREATE2,18377,3
12,CREATE2,18446,1
12,CREATE2,18500,1
12,CREATE2,18553,1
12,CREATE2,18603,1
12,CREATE2,18643,1
12,CREATE2,18659,1
12,CREATE2,18674,1
12,CREATE2,18682,1
12,CREATE2,18690,1
12,CREATE2,18691,1
12,CREATE2,18693,3
12,CREATE2,18725,1
12,CREATE2,18891,1
12,CREATE2,18904,1
12,CREATE2,18908,2
12,CREATE2,18917,1
12,CREATE2,18954,1
12,CREATE2,19002,1
12,CREATE2,19003,2
12,CREATE2,19146,1
12,CREATE2,19159,1
12,CREATE2,19169,1
12,CREATE2,19184,2
12,CREATE2,19565,1
12,CREATE2,19735,1
12,CREATE2,19813,1
12,CREATE2,19841,1
12,CREATE2,19879,1
12,CREATE2,20013,1
12,CREATE2,20034,2
12,CREATE2,20078,1
12,CREATE2,20093,1
12,CREATE2,20131,1
12,CREATE2,20151,1
12,CREATE2,20174,1
12,CREATE2,20526,1
12,CREATE2,20715,1
12,CREATE2,20873,1
12,CREATE2,21023,1
12,CREATE2,21067,7
12,CREATE2,21225,3
12,CREATE2,21517,1
12,CREATE2,21571,1
12,CREATE2,21640,1
12,CREATE2,21685,1
12,CREATE2,21688,10
12,CREATE2,21819,2
12,CREATE2,21876,10
12,CREATE2,21967,1
12,CREATE2,22008,7
12,CREATE2,22139,2
12,CREATE2,22153,1
12,CREATE2,22158,2
12,CREATE2,22279,1
12,CREATE2,22304,1
12,CREATE2,22310,1
12,CREATE2,22312,1
12,CREATE2,22336,1
12,CREATE2,22368,1
12,CREATE2,22409,14
12,CREATE2,22423,1
12,CREATE2,22432,1
12,CREATE2,22445,1
12,CREATE2,22459,2
12,CREATE2,22464,1
12,CREATE2,22477,1
12,CREATE2,22675,1
12,CREATE2,22700,1
12,CREATE2,22728,714
12,CREATE2,22779,1
12,CREATE2,22815,2
12,CREATE2,22861,1
12,CREATE2,22996,1
12,CREATE2,23114,1
12,CREATE2,23208,4
12,CREATE2,23326,1
12,CREATE2,23362,1
12,CREATE2,23460,6
12,CREATE2,23473,1
12,CREATE2,23500,6
12,CREATE2,23519,2
12,CREATE2,23566,24
12,CREATE2,23574,1
12,CREATE2,23609,1
12,CREATE2,23630,2
12,CREATE2,23653,1
12,CREATE2,23779,1
12,CREATE2,23781,1
12,CREATE2,23950,2
12,CREATE2,23953,11
12,CREATE2,24011,6
12,CREATE2,24051,2
12,CREATE2,24123,1
12,CREATE2,24279,8
12,CREATE2,24290,2
12,CREATE2,24332,2
12,CREATE2,24418,1
12,CREATE2,24489,1
12,CREATE2,24575,1
12,CREATE2,24586,267
12,CREATE2,24607,10
12,CREATE2,24613,1
12,CREATE2,24676,1
12,CREATE2,24714,1
12,CREATE2,24780,1
12,CREATE2,25115,1
12,CREATE2,25321,1
12,CREATE2,25395,1
12,CREATE2,25411,1
12,CREATE2,25643,1
12,CREATE2,25743,2
12,CREATE2,26011,1
12,CREATE2,26043,61
12,CREATE2,26073,1
12,CREATE2,26255,1
12,CREATE2,26312,2
12,CREATE2,26766,1
12,CREATE2,27079,1
12,CREATE2,27840,7
12,CREATE2,27843,1
12,CREATE2,27854,1
12,CREATE2,28399,1
13,SELFDESTRUCT,0,48044
