block_number,wait_time_us,execution_time_us,rss_bytes
24019852,0,11593,23546200064
24019853,0,5558,23546216448
24019854,0,9765,23546216448
24019855,0,14256,23546216448
24019856,0,8789,23546216448
24019857,0,10686,23546216448
24019858,0,8126,23546216448
24019859,0,9046,23546216448
24019860,0,5891,23546216448
24019861,0,9482,23546216448
24019862,0,7651,23546216448
24019863,0,9323,23546216448
24019864,0,11439,23546216448
24019865,0,9360,23546216448
24019866,0,7749,23546216448
24019867,0,9802,23546216448
24019868,0,4838,23546216448
24019869,0,13791,23546216448
24019870,0,162,23546216448
24019871,0,6646,23546216448
24019872,0,6187,23546216448
24019873,0,13536,23546249216
24019874,0,7276,23546249216
24019875,0,7742,23546249216
24019876,0,3204,23546249216
24019877,0,12072,23546249216
24019878,0,9874,23546249216
24019879,0,6721,23546249216
24019880,0,2451,23546265600
24019881,0,13451,23546265600
24019882,0,7862,23546265600
24019883,0,11046,23546265600
24019884,0,5892,23546265600
24019885,0,2621,23546265600
24019886,0,12890,23546265600
24019887,0,10939,23546265600
24019888,0,7407,23546265600
24019889,0,7637,23546265600
24019890,0,10063,23546265600
24019891,0,2130,23546265600
24019892,0,13350,23546265600
24019893,0,4836,23546265600
24019894,0,9971,23546265600
24019895,0,10327,23546265600
24019896,0,8266,23546265600
24019897,0,2791,23546265600
24019898,0,10902,23546265600
24019899,0,6799,23546265600
24019900,0,6510,23546265600
24019901,0,8077,23546265600
24019902,0,6464,23546265600
24019903,0,9061,23546265600
24019904,0,8854,23546265600
24019905,0,3265,23546265600
24019906,0,9327,23546265600
24019907,0,10194,23546265600
24019908,0,8385,23546265600
24019909,0,8096,23546265600
24019910,0,9279,23546265600
24019911,0,5343,23546265600
24019912,0,6091,23546265600
24019913,0,6640,23546265600
24019914,0,7335,23546265600
24019915,0,6490,23546265600
24019916,0,10613,23546265600
24019917,0,10833,23546265600
24019918,0,12123,23546265600
24019919,0,7406,23546265600
24019920,0,7361,23546265600
24019921,0,6709,23546265600
24019922,0,6775,23546265600
24019923,0,6046,23546265600
24019924,0,7611,23546265600
24019925,0,9877,23546265600
24019926,0,8094,23546265600
24019927,0,7563,23546265600
24019928,0,6192,23546265600
24019929,0,8314,23546265600
24019930,0,6639,23546265600
24019931,0,6476,23546265600
24019932,0,8840,23546265600
24019933,0,10510,23546265600
24019934,0,6656,23546265600
24019935,0,8615,23546265600
24019936,0,4766,23546265600
24019937,0,12127,23546265600
24019938,0,6680,23546265600
24019939,0,9462,23546265600
24019940,0,8541,23546265600
24019941,0,9211,23546265600
24019942,0,4474,23546265600
24019943,0,10461,23546265600
24019944,0,7734,23546265600
24019945,0,7726,23546265600
24019946,0,5096,23546265600
24019947,0,9392,23546265600
24019948,0,7767,23546265600
24019949,0,7124,23546265600
24019950,0,8491,23546265600
24019951,0,8527,23546265600
24019952,0,6968,23546265600
24019953,0,12143,23546265600
24019954,0,8645,23546265600
24019955,0,14086,23546265600
24019956,0,3255,23546265600
24019957,0,13913,23546265600
24019958,0,6762,23546265600
24019959,0,495,23546265600
24019960,0,16817,23546281984
24019961,0,8224,23546281984
24019962,0,8252,23546281984
24019963,0,7457,23546281984
24019964,0,3824,23546281984
24019965,0,4643,23546281984
24019966,0,6631,23546281984
24019967,0,7023,23546281984
24019968,0,3686,23546281984
24019969,0,5074,23546281984
24019970,0,9970,23546281984
24019971,0,10627,23546298368
24019972,0,11372,23546298368
24019973,0,8525,23546298368
24019974,0,10701,23546298368
24019975,0,9587,23546314752
24019976,0,11520,23546314752
24019977,0,4869,23546314752
24019978,0,8455,23546314752
24019979,0,3592,23546314752
24019980,0,2320,23546314752
24019981,0,16326,23546314752
24019982,0,13243,23546314752
24019983,0,7446,23546314752
24019984,0,10640,23546314752
24019985,0,7278,23546314752
24019986,0,7602,23546314752
24019987,0,6972,23546314752
24019988,0,7345,23546314752
24019989,0,8003,23546314752
24019990,0,6735,23546314752
24019991,0,3016,23546314752
24019992,0,2469,23546314752
24019993,0,16996,23546314752
24019994,0,9337,23546314752
24019995,0,6811,23546314752
24019996,0,2930,23546314752
24019997,0,5563,23546314752
24019998,0,5483,23546314752
24019999,0,16121,23546314752
24020000,0,7750,23546314752
24020001,0,6840,23546314752
24020002,0,7984,23546314752
24020003,0,7775,23546314752
24020004,0,6013,23546314752
24020005,0,9206,23546314752
24020006,0,7032,23546314752
24020007,0,6261,23546314752
24020008,0,8556,23546429440
24020009,0,8162,23546429440
24020010,0,5646,23546429440
24020011,0,8534,23546429440
24020012,0,7972,23546445824
24020013,0,5275,23546445824
24020014,0,8358,23546445824
24020015,0,11530,23546445824
24020016,0,10772,23546445824
24020017,0,6161,23546445824
24020018,0,11722,23546445824
24020019,0,3342,23546445824
24020020,0,9700,23546445824
24020021,0,9119,23546445824
24020022,0,5986,23546445824
24020023,0,7292,23546445824
24020024,0,8313,23546445824
24020025,0,5619,23546445824
24020026,0,5191,23546445824
24020027,0,5960,23546445824
24020028,0,6522,23546445824
24020029,0,13556,23546445824
24020030,0,6653,23546462208
24020031,0,5927,23546462208
24020032,0,6853,23546462208
24020033,0,7194,23546462208
24020034,0,7586,23546462208
24020035,0,8703,23546462208
24020036,0,6173,23546462208
24020037,0,4210,23546462208
24020038,0,9840,23546462208
24020039,0,7505,23546462208
24020040,0,4949,23546462208
24020041,0,7015,23546462208
24020042,0,10350,23546462208
24020043,0,1996,23546462208
24020044,0,18769,23546462208
24020045,0,16155,23546462208
24020046,0,4468,23546462208
24020047,0,5564,23546462208
24020048,0,2803,23546462208
24020049,0,9991,23546462208
24020050,0,16007,23546462208
24020051,0,9382,23546462208
24020052,0,10841,23546462208
24020053,0,9062,23546462208
24020054,0,6679,23546462208
24020055,0,7563,23546462208
24020056,0,5592,23546462208
24020057,0,11858,23546462208
24020058,0,7494,23546462208
24020059,0,8635,23546462208
24020060,0,6830,23546462208
24020061,0,11456,23546462208
24020062,0,7004,23546462208
24020063,0,12016,23546462208
24020064,0,6939,23546462208
24020065,0,13932,23546462208
24020066,0,3078,23546462208
24020067,0,13828,23546462208
24020068,0,5641,23546462208
24020069,0,4049,23546462208
24020070,0,12355,23546462208
24020071,0,12706,23546462208
24020072,0,6551,23546462208
24020073,0,2955,23546462208
24020074,0,6621,23546462208
24020075,0,16338,23546462208
24020076,0,8271,23546462208
24020077,0,7858,23546462208
24020078,0,6019,23546462208
24020079,0,10609,23546462208
24020080,0,9320,23546462208
24020081,0,7027,23546462208
24020082,0,2201,23546462208
24020083,0,10806,23546462208
24020084,0,3395,23546462208
24020085,0,4439,23546462208
24020086,0,17445,23546462208
24020087,0,12209,23546462208
24020088,0,7963,23546462208
24020089,0,7036,23546462208
24020090,0,8008,23546462208
24020091,0,7434,23546462208
24020092,0,8463,23546462208
24020093,0,10616,23546462208
24020094,0,9255,23546462208
24020095,0,14926,23546462208
24020096,0,5949,23546462208
24020097,0,5086,23546478592
24020098,0,7985,23546478592
24020099,0,7578,23546478592
24020100,0,10901,23546478592
24020101,0,11204,23546478592
24020102,0,12631,23546478592
24020103,0,8459,23546478592
24020104,0,9118,23546478592
24020105,0,9403,23546478592
24020106,0,7827,23546478592
24020107,0,12493,23546478592
24020108,0,8915,23546478592
24020109,0,14660,23546478592
24020110,0,6770,23546478592
24020111,0,3513,23546478592
24020112,0,9406,23546478592
24020113,0,14191,23546478592
24020114,0,8706,23546478592
24020115,0,6885,23546478592
24020116,0,9717,23546478592
24020117,0,8274,23546478592
24020118,0,10567,23546478592
24020119,0,9695,23546478592
24020120,0,7311,23546478592
